job_id,state,district,domain,nsqf_job_role,qp_code,job_type_available,local_demand_signal,active_msme_cluster,estimated_monthly_income_lpa
JOB_044B1EE5,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,False,10.6
JOB_6C447D15,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,True,12.4
JOB_DD698670,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,False,19.6
JOB_6F53ACCA,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,15.6
JOB_40741668,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,21.5
JOB_A5BCADAA,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,15.0
JOB_F82FE520,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,16.1
JOB_4E417CE2,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,8.7
JOB_D494A1F8,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,8.3
JOB_BD3D14D2,Maharashtra,Solapur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,False,9.1
JOB_730EE51D,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,18.9
JOB_543F4DEA,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,False,24.5
JOB_0A721C45,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,18.7
JOB_18F7D016,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,True,19.5
JOB_5A5F7537,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,22.7
JOB_C0C77C7E,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,11.1
JOB_DB578021,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,16.8
JOB_FA4364B1,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,10.5
JOB_98F37FAF,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,False,11.4
JOB_7D9C0E53,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,13.1
JOB_9F9463AE,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,False,9.7
JOB_1748298D,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,True,23.8
JOB_81DEA40D,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,23.3
JOB_BC5AF3F4,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,11.9
JOB_F9549595,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Low,True,15.8
JOB_7407CF07,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,12.2
JOB_1EB05F4A,Maharashtra,Solapur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,25.0
JOB_1A78C2E8,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,22.8
JOB_ADFAA116,Maharashtra,Solapur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,12.9
JOB_872CF713,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,22.8
JOB_CFFD0490,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,18.3
JOB_260F4541,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,18.6
JOB_DDFB426A,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,True,13.1
JOB_78728148,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,10.6
JOB_4D4E3B5E,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,24.4
JOB_59DEB1AD,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,24.9
JOB_B42C16D3,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,8.3
JOB_61520CE1,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Low,True,21.5
JOB_93B3A673,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,21.4
JOB_73E84B8C,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,17.3
JOB_BEDCE4A0,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,9.1
JOB_C03C1336,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,18.1
JOB_B473917C,Maharashtra,Solapur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,19.8
JOB_D54FBCC3,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,17.5
JOB_045E1F96,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,9.9
JOB_4ED87287,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,False,18.9
JOB_D5CBB031,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,24.1
JOB_A73747E4,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,11.9
JOB_00CDA026,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,23.6
JOB_1DB975E4,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,8.6
JOB_C340E9D9,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,16.0
JOB_4B4294ED,Maharashtra,Solapur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,False,23.5
JOB_8C5125D0,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,True,19.6
JOB_81E5A637,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,19.4
JOB_EFC8DA0A,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,14.6
JOB_7EE5B2CD,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,False,13.4
JOB_B7939789,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,10.7
JOB_9A872C44,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,9.5
JOB_A1ACB03E,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,False,15.1
JOB_C49FDEAE,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,True,9.5
JOB_EEDD6A08,Maharashtra,Solapur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,10.1
JOB_BA9B594B,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,23.2
JOB_A2098930,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,18.4
JOB_8C4AD5A8,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,17.2
JOB_F8E04DA9,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,13.2
JOB_1AD93E90,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,False,15.6
JOB_BA17AE28,Maharashtra,Solapur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,20.4
JOB_CCFD9322,Maharashtra,Solapur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,17.3
JOB_6154CF34,Maharashtra,Solapur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,22.3
JOB_D8DFD59B,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,True,19.4
JOB_0802A97A,Maharashtra,Solapur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,9.6
JOB_A7215716,Maharashtra,Solapur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,16.3
JOB_0FD58DD0,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,10.8
JOB_65CE948C,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,23.4
JOB_8458E328,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,15.7
JOB_06E26B83,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,17.2
JOB_A00BEF16,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,21.7
JOB_8BCDEE56,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,True,22.9
JOB_0975744F,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,23.7
JOB_E5528057,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,24.7
JOB_C8A1A855,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,True,20.7
JOB_82AB6E97,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,21.6
JOB_35E81704,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Low,False,11.5
JOB_F7EE6E07,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,8.3
JOB_BA00FBCF,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,24.4
JOB_E4F2F02C,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,False,17.0
JOB_19780A54,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Low,True,13.1
JOB_FF1242F2,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,9.9
JOB_5659D445,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,24.4
JOB_77B11D6E,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Low,True,24.4
JOB_BE4429D9,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,25.0
JOB_ABA7F00D,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,15.5
JOB_F55F47B0,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,19.6
JOB_8CB6C2F4,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,24.0
JOB_8D10C14A,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,24.1
JOB_D4F14E31,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,21.4
JOB_1F76C2DC,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,False,19.7
JOB_7D7D6B68,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,14.8
JOB_29B69656,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,12.3
JOB_6C098404,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,17.7
JOB_BDE64956,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,True,14.0
JOB_031078CA,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Low,True,16.1
JOB_C73A9F92,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,True,18.1
JOB_570AFA77,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,20.8
JOB_38D0E47F,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,14.9
JOB_FB0925E4,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,24.3
JOB_951ADE62,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,16.6
JOB_59541D90,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,24.9
JOB_8F62607C,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,18.2
JOB_0748A0A6,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,True,24.9
JOB_213016F6,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,True,10.5
JOB_AD3466A2,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,15.9
JOB_B1C1CC6F,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,True,10.9
JOB_D3596EE2,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,11.8
JOB_8F280FE5,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,False,11.5
JOB_D97252AD,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,9.0
JOB_9497C3F0,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,False,21.6
JOB_5045B98E,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,8.3
JOB_816F6326,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,8.7
JOB_29BBB91D,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,19.5
JOB_3A58FA2D,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,False,8.1
JOB_3BAE883A,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,19.5
JOB_AD9DABFD,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,11.8
JOB_1DC760F5,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,18.8
JOB_8510D75F,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,14.5
JOB_FC23E8D0,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,22.8
JOB_B1F9C225,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,24.2
JOB_B367FEBE,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,True,22.8
JOB_3C3EF6EB,Maharashtra,Latur,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,16.3
JOB_5ADF88A8,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,True,23.8
JOB_7CD82710,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,21.5
JOB_F0FECB8E,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,False,8.3
JOB_9370A39B,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,19.1
JOB_E035883A,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,False,16.3
JOB_755F848A,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,8.8
JOB_44343463,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,9.9
JOB_DD39C5B4,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,17.5
JOB_62105D65,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,False,8.5
JOB_7A823D98,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,11.3
JOB_BAC6998C,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,18.4
JOB_212C2792,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,19.1
JOB_221C622E,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Low,True,8.8
JOB_EC5BD2AB,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,False,21.6
JOB_DA2A8C8A,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,18.7
JOB_C69134CF,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,19.2
JOB_3540568A,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,17.7
JOB_9A2FC99E,Maharashtra,Latur,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Low,False,12.2
JOB_90732E2B,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,False,15.6
JOB_8C3522CB,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,15.7
JOB_858382A7,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,11.0
JOB_431F16FA,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,16.0
JOB_A20EF010,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,18.7
JOB_97D2F51A,Maharashtra,Latur,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,High,True,12.2
JOB_FE4C152F,Maharashtra,Latur,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,16.6
JOB_8D910E7E,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,True,16.2
JOB_1C6BDE1B,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,14.7
JOB_8A678DDF,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,True,11.4
JOB_DB9B475D,Maharashtra,Latur,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,19.8
JOB_2BD46717,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,False,9.5
JOB_7E33371F,Maharashtra,Latur,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,18.2
JOB_DC41FBE0,Maharashtra,Latur,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,11.9
JOB_A620C9E7,Karnataka,Kalaburagi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,20.4
JOB_43F0AFE7,Karnataka,Kalaburagi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,8.5
JOB_097B0269,Karnataka,Kalaburagi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,8.5
JOB_BB5DC003,Karnataka,Kalaburagi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,16.4
JOB_7CBCA0F9,Karnataka,Kalaburagi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,False,12.2
JOB_57C1B4CE,Karnataka,Kalaburagi,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,9.4
JOB_68B8C494,Karnataka,Kalaburagi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,22.8
JOB_8EA80259,Karnataka,Kalaburagi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,False,14.4
JOB_4E94350E,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,14.8
JOB_76748F77,Karnataka,Kalaburagi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,19.6
JOB_430E4806,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,15.2
JOB_CA98483F,Karnataka,Kalaburagi,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,14.3
JOB_3E89DC7A,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,False,24.4
JOB_E27BF9EA,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,13.2
JOB_9B790753,Karnataka,Kalaburagi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,16.1
JOB_58005BF2,Karnataka,Kalaburagi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,22.3
JOB_ACCE5D7E,Karnataka,Kalaburagi,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,21.1
JOB_94D0994C,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,True,18.5
JOB_54F05096,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Low,False,14.5
JOB_896DBDF3,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,17.3
JOB_A513AE9D,Karnataka,Kalaburagi,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,10.5
JOB_2966D072,Karnataka,Kalaburagi,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Low,False,17.4
JOB_665B11B3,Karnataka,Kalaburagi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,17.3
JOB_B4F36488,Karnataka,Kalaburagi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,False,17.5
JOB_87FFFA73,Karnataka,Kalaburagi,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,24.6
JOB_35388281,Karnataka,Kalaburagi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,9.3
JOB_5191FAE7,Karnataka,Kalaburagi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,True,10.5
JOB_B774279B,Karnataka,Kalaburagi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,17.3
JOB_9DF8599D,Karnataka,Kalaburagi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,False,20.9
JOB_CD1F3894,Karnataka,Kalaburagi,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,False,14.7
